ok	caches-user			0	0	0
skip	logs-journal			0	0	0
skip	logs-rotated			0	0	0
skip	logs-system			0	0	0
ok	logs-user			0	0	0
skip	pkg-apt			0	0	0
skip	pkg-brew			0	0	0
ok	pkg-bun			0	0	0
skip	pkg-dnf			0	0	0
skip	pkg-npm			0	0	0
skip	pkg-pacman			0	0	0
skip	pkg-pip			0	0	0
skip	pkg-pnpm			0	0	0
skip	pkg-yarn			0	0	0
skip	temp-user			0	0	0
skip	trash	Trash / Recycle bin	B	0	0	0
